Ticker_Symbol,Years,Period_Ending,Total_Revenue,Cost_of_Goods_Sold,Sales_General_and_Admin,Research_and_Development,Other_Operating_Items,GICS_Sector,GICS_Sub_Industry
MOS,Year 3,12/31/2015,8895300000.0,7177400000.0,439100000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
MOS,Year 4,12/31/2016,7162800000.0,6352800000.0,491000000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
MPC,Year 1,12/31/2012,82243000000.0,68948000000.0,7202000000.0,0.0,995000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
MPC,Year 2,12/31/2013,100160000000.0,87758000000.0,7851000000.0,0.0,1220000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
MPC,Year 3,12/31/2014,97817000000.0,84275000000.0,8450000000.0,0.0,1326000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
MPC,Year 4,12/31/2015,72051000000.0,55891000000.0,10029000000.0,0.0,1646000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
MRK,Year 1,12/31/2012,47267000000.0,16446000000.0,12776000000.0,8168000000.0,0.0,Health Care,Pharmaceuticals
MRK,Year 2,12/31/2013,44033000000.0,16954000000.0,11911000000.0,7503000000.0,0.0,Health Care,Pharmaceuticals
MRK,Year 3,12/31/2014,42237000000.0,16768000000.0,11606000000.0,7180000000.0,0.0,Health Care,Pharmaceuticals
MRK,Year 4,12/31/2015,39498000000.0,14934000000.0,10313000000.0,6704000000.0,0.0,Health Care,Pharmaceuticals
MRO,Year 1,12/31/2012,11966000000.0,2079000000.0,4017000000.0,0.0,2008000000.0,Energy,Oil & Gas Exploration & Production
MRO,Year 2,12/31/2013,11325000000.0,2156000000.0,3469000000.0,0.0,2500000000.0,Energy,Oil & Gas Exploration & Production
MRO,Year 3,12/31/2014,10846000000.0,2246000000.0,3627000000.0,0.0,2861000000.0,Energy,Oil & Gas Exploration & Production
MRO,Year 4,12/31/2015,5522000000.0,1694000000.0,1831000000.0,0.0,2957000000.0,Energy,Oil & Gas Exploration & Production
MSFT,Year 1,6/30/2013,77849000000.0,20385000000.0,20289000000.0,10411000000.0,0.0,Information Technology,Systems Software
MSFT,Year 2,6/30/2014,86833000000.0,27078000000.0,20488000000.0,11381000000.0,0.0,Information Technology,Systems Software
MSFT,Year 3,6/30/2015,93580000000.0,33038000000.0,20324000000.0,12046000000.0,0.0,Information Technology,Systems Software
MSFT,Year 4,6/30/2016,85320000000.0,32780000000.0,19260000000.0,11988000000.0,0.0,Information Technology,Systems Software
MTB,Year 1,12/31/2012,4608955000.0,116586000.0,2448629000.0,0.0,264631000.0,Financials,Banks
MTB,Year 2,12/31/2013,4822539000.0,83692000.0,2540954000.0,0.0,231912000.0,Financials,Banks
MTB,Year 3,12/31/2014,4736150000.0,63083000.0,2655650000.0,0.0,157824000.0,Financials,Banks
MTB,Year 4,12/31/2015,4995881000.0,73814000.0,2796508000.0,0.0,196424000.0,Financials,Banks
MTD,Year 1,12/31/2013,2378972000.0,1097041000.0,692693000.0,116346000.0,24539000.0,Health Care,Life Sciences Tools & Services
MTD,Year 2,12/31/2014,2485983000.0,1127233000.0,728582000.0,123297000.0,29185000.0,Health Care,Life Sciences Tools & Services
MTD,Year 3,12/31/2015,2395447000.0,1043454000.0,700810000.0,119076000.0,30951000.0,Health Care,Life Sciences Tools & Services
MTD,Year 4,12/31/2016,2508257000.0,1072670000.0,732622000.0,119968000.0,36052000.0,Health Care,Life Sciences Tools & Services
MU,Year 1,8/29/2013,9073000000.0,7226000000.0,554000000.0,931000000.0,0.0,Information Technology,Semiconductors
MU,Year 2,8/28/2014,16358000000.0,10921000000.0,939000000.0,1371000000.0,0.0,Information Technology,Semiconductors
MU,Year 3,9/3/2015,16192000000.0,10977000000.0,674000000.0,1540000000.0,0.0,Information Technology,Semiconductors
MU,Year 4,9/1/2016,12399000000.0,9894000000.0,653000000.0,1617000000.0,0.0,Information Technology,Semiconductors
MUR,Year 1,12/31/2012,4608563000.0,1079136000.0,285144000.0,0.0,1291456000.0,Energy,Integrated Oil & Gas
MUR,Year 2,12/31/2013,5312686000.0,1252812000.0,466498000.0,0.0,1602390000.0,Energy,Integrated Oil & Gas
MUR,Year 3,12/31/2014,5288933000.0,1089888000.0,471219000.0,0.0,1957025000.0,Energy,Integrated Oil & Gas
MUR,Year 4,12/31/2015,2787116000.0,832306000.0,372457000.0,0.0,1668489000.0,Energy,Integrated Oil & Gas
MYL,Year 1,12/31/2014,7719600000.0,4191600000.0,1545700000.0,581800000.0,0.0,Health Care,Pharmaceuticals
MYL,Year 2,12/31/2015,9429300000.0,5213200000.0,2180700000.0,671900000.0,0.0,Health Care,Pharmaceuticals
NBL,Year 1,12/31/2013,5015000000.0,844000000.0,446000000.0,0.0,1568000000.0,Energy,Oil & Gas Exploration & Production
NBL,Year 2,12/31/2014,5115000000.0,945000000.0,495000000.0,0.0,1759000000.0,Energy,Oil & Gas Exploration & Production
NBL,Year 3,12/31/2015,3183000000.0,979000000.0,745000000.0,0.0,2131000000.0,Energy,Oil & Gas Exploration & Production
NBL,Year 4,12/31/2016,3491000000.0,1083000000.0,233000000.0,0.0,2454000000.0,Energy,Oil & Gas Exploration & Production
NDAQ,Year 1,12/31/2012,3023000000.0,1446000000.0,832000000.0,0.0,104000000.0,Financials,Diversified Financial Services
NDAQ,Year 2,12/31/2013,3100000000.0,1316000000.0,1054000000.0,0.0,122000000.0,Financials,Diversified Financial Services
NDAQ,Year 3,12/31/2014,3383000000.0,1433000000.0,1095000000.0,0.0,137000000.0,Financials,Diversified Financial Services
NDAQ,Year 4,12/31/2015,3292000000.0,1313000000.0,1050000000.0,0.0,138000000.0,Financials,Diversified Financial Services
NEE,Year 1,12/31/2012,14256000000.0,8276000000.0,1186000000.0,0.0,1518000000.0,Utilities,MultiUtilities
NEE,Year 2,12/31/2013,15136000000.0,8152000000.0,1280000000.0,0.0,2163000000.0,Utilities,MultiUtilities
NEE,Year 3,12/31/2014,17021000000.0,8751000000.0,1324000000.0,0.0,2551000000.0,Utilities,MultiUtilities
NEE,Year 4,12/31/2015,17486000000.0,8596000000.0,1399000000.0,0.0,2831000000.0,Utilities,MultiUtilities
NEM,Year 1,12/31/2012,9964000000.0,4334000000.0,757000000.0,704000000.0,1032000000.0,Materials,Gold
NEM,Year 2,12/31/2013,8414000000.0,5299000000.0,584000000.0,469000000.0,1362000000.0,Materials,Gold
NEM,Year 3,12/31/2014,7292000000.0,4457000000.0,545000000.0,325000000.0,1229000000.0,Materials,Gold
NEM,Year 4,12/31/2015,7729000000.0,4312000000.0,670000000.0,289000000.0,1239000000.0,Materials,Gold
NFLX,Year 1,12/31/2013,4374562000.0,3117203000.0,650243000.0,378769000.0,0.0,Information Technology,Internet Software & Services
NFLX,Year 2,12/31/2014,5504656000.0,3752760000.0,876927000.0,472321000.0,0.0,Information Technology,Internet Software & Services
NFLX,Year 3,12/31/2015,6779511000.0,4591476000.0,1231421000.0,650788000.0,0.0,Information Technology,Internet Software & Services
NFLX,Year 4,12/31/2016,8830669000.0,6029901000.0,1568877000.0,852098000.0,0.0,Information Technology,Internet Software & Services
NFX,Year 1,12/31/2012,1562000000.0,413000000.0,311000000.0,0.0,704000000.0,Energy,Oil & Gas Exploration & Production
NFX,Year 2,12/31/2013,1857000000.0,411000000.0,311000000.0,0.0,685000000.0,Energy,Oil & Gas Exploration & Production
NFX,Year 3,12/31/2014,2288000000.0,485000000.0,358000000.0,0.0,870000000.0,Energy,Oil & Gas Exploration & Production
NFX,Year 4,12/31/2015,1557000000.0,497000000.0,5204000000.0,0.0,917000000.0,Energy,Oil & Gas Exploration & Production
NKE,Year 1,5/31/2013,25313000000.0,14279000000.0,7796000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
NKE,Year 2,5/31/2014,27799000000.0,15353000000.0,8766000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
NKE,Year 3,5/31/2015,30601000000.0,16534000000.0,9892000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
NKE,Year 4,5/31/2016,32376000000.0,17405000000.0,10469000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
NLSN,Year 1,12/31/2013,5703000000.0,2398000000.0,1815000000.0,0.0,510000000.0,Industrials,Research & Consulting Services
NLSN,Year 2,12/31/2014,6288000000.0,2620000000.0,1917000000.0,0.0,573000000.0,Industrials,Research & Consulting Services
NLSN,Year 3,12/31/2015,6172000000.0,2539000000.0,1915000000.0,0.0,574000000.0,Industrials,Research & Consulting Services
NLSN,Year 4,12/31/2016,6309000000.0,2607000000.0,1851000000.0,0.0,603000000.0,Industrials,Research & Consulting Services
NOV,Year 1,12/31/2012,17194000000.0,12151000000.0,1654000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
NOV,Year 2,12/31/2013,19221000000.0,14117000000.0,1905000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
NOV,Year 3,12/31/2014,21440000000.0,15631000000.0,2092000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
NOV,Year 4,12/31/2015,14757000000.0,11694000000.0,1764000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
NSC,Year 1,12/31/2013,11245000000.0,4070000000.0,3002000000.0,0.0,916000000.0,Industrials,Railroads
NSC,Year 2,12/31/2014,11624000000.0,4201000000.0,2897000000.0,0.0,951000000.0,Industrials,Railroads
NSC,Year 3,12/31/2015,10511000000.0,3662000000.0,2911000000.0,0.0,1054000000.0,Industrials,Railroads
NSC,Year 4,12/31/2016,9888000000.0,3045000000.0,2743000000.0,0.0,1026000000.0,Industrials,Railroads
NTAP,Year 1,4/26/2013,6332400000.0,2571300000.0,2247400000.0,904200000.0,0.0,Information Technology,Internet Software & Services
NTAP,Year 2,4/25/2014,6325000000.0,2406000000.0,2179000000.0,918000000.0,0.0,Information Technology,Internet Software & Services
NTAP,Year 3,4/24/2015,6123000000.0,2290000000.0,2197000000.0,920000000.0,0.0,Information Technology,Internet Software & Services
NTAP,Year 4,4/29/2016,5546000000.0,2173000000.0,2099000000.0,861000000.0,0.0,Information Technology,Internet Software & Services
NUE,Year 1,12/31/2012,19429273000.0,17915735000.0,454900000.0,0.0,0.0,Materials,Steel
NUE,Year 2,12/31/2013,19052046000.0,17641421000.0,467904000.0,0.0,0.0,Materials,Steel
NUE,Year 3,12/31/2014,21105141000.0,19198615000.0,520805000.0,0.0,0.0,Materials,Steel
NUE,Year 4,12/31/2015,16439276000.0,14858014000.0,458989000.0,0.0,0.0,Materials,Steel
NVDA,Year 1,1/27/2013,4280159000.0,2053816000.0,430822000.0,1147282000.0,0.0,Information Technology,Semiconductors
NVDA,Year 2,1/26/2014,4130000000.0,1862000000.0,436000000.0,1336000000.0,0.0,Information Technology,Semiconductors
NVDA,Year 3,1/25/2015,4682000000.0,2083000000.0,480000000.0,1360000000.0,0.0,Information Technology,Semiconductors
NVDA,Year 4,1/31/2016,5010000000.0,2199000000.0,602000000.0,1331000000.0,0.0,Information Technology,Semiconductors
NWL,Year 1,12/31/2012,5508500000.0,3414400000.0,1403500000.0,0.0,0.0,Consumer Discretionary,Housewares & Specialties
NWL,Year 2,12/31/2013,5607000000.0,3482100000.0,1399500000.0,0.0,0.0,Consumer Discretionary,Housewares & Specialties
NWL,Year 3,12/31/2014,5727000000.0,3523600000.0,1545900000.0,0.0,0.0,Consumer Discretionary,Housewares & Specialties
NWL,Year 4,12/31/2015,5915700000.0,3611100000.0,1626000000.0,0.0,0.0,Consumer Discretionary,Housewares & Specialties
O,Year 1,12/31/2012,484581000.0,21306000.0,38123000.0,0.0,147515000.0,Real Estate,Retail REITs
O,Year 2,12/31/2013,780209000.0,38851000.0,56881000.0,0.0,306769000.0,Real Estate,Retail REITs
O,Year 3,12/31/2014,933505000.0,53871000.0,51085000.0,0.0,374661000.0,Real Estate,Retail REITs
O,Year 4,12/31/2015,1023285000.0,55352000.0,49298000.0,0.0,409215000.0,Real Estate,Retail REITs
OKE,Year 1,12/31/2012,10184121000.0,8540319000.0,491725000.0,0.0,205334000.0,Energy,Oil & Gas Exploration & Production
OKE,Year 2,12/31/2013,11871879000.0,10222213000.0,541586000.0,0.0,239343000.0,Energy,Oil & Gas Exploration & Production
OKE,Year 3,12/31/2014,12195091000.0,10088548000.0,674887000.0,0.0,294684000.0,Energy,Oil & Gas Exploration & Production
OKE,Year 4,12/31/2015,7763206000.0,5641052000.0,693331000.0,0.0,354620000.0,Energy,Oil & Gas Exploration & Production
OMC,Year 1,12/31/2014,15317800000.0,12602100000.0,477200000.0,0.0,294400000.0,Consumer Discretionary,Advertising
OMC,Year 2,12/31/2015,15134400000.0,12491400000.0,431800000.0,0.0,291100000.0,Consumer Discretionary,Advertising
OMC,Year 3,12/31/2016,15416900000.0,12671200000.0,443900000.0,0.0,292900000.0,Consumer Discretionary,Advertising
ORLY,Year 1,12/31/2012,6182184000.0,3084766000.0,2120025000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ORLY,Year 2,12/31/2013,6649237000.0,3280236000.0,2265516000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ORLY,Year 3,12/31/2014,7216081000.0,3507180000.0,2438527000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ORLY,Year 4,12/31/2015,7966674000.0,3804031000.0,2648622000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
OXY,Year 1,12/31/2012,20100000000.0,6530000000.0,1879000000.0,0.0,3585000000.0,Energy,Oil & Gas Exploration & Production
OXY,Year 2,12/31/2013,20170000000.0,6497000000.0,2108000000.0,0.0,4203000000.0,Energy,Oil & Gas Exploration & Production
OXY,Year 3,12/31/2014,19312000000.0,6803000000.0,2053000000.0,0.0,4261000000.0,Energy,Oil & Gas Exploration & Production
OXY,Year 4,12/31/2015,12480000000.0,5804000000.0,1613000000.0,0.0,4544000000.0,Energy,Oil & Gas Exploration & Production
PBCT,Year 1,12/31/2012,1355300000.0,90800000.0,803800000.0,0.0,76000000.0,Financials,Thrifts & Mortgage Finance
PBCT,Year 2,12/31/2013,1346100000.0,81100000.0,812800000.0,0.0,69900000.0,Financials,Thrifts & Mortgage Finance
PBCT,Year 3,12/31/2014,1381400000.0,80900000.0,816700000.0,0.0,65400000.0,Financials,Thrifts & Mortgage Finance
PBCT,Year 4,12/31/2015,1421300000.0,95500000.0,836700000.0,0.0,57300000.0,Financials,Thrifts & Mortgage Finance
PBI,Year 1,12/31/2012,3823713000.0,1582398000.0,1489735000.0,114250000.0,0.0,Industrials,"Technology, Hardware, Software and Supplies"
PBI,Year 2,12/31/2013,3791335000.0,1650622000.0,1420096000.0,110412000.0,0.0,Industrials,"Technology, Hardware, Software and Supplies"
PBI,Year 3,12/31/2014,3821504000.0,1680791000.0,1378400000.0,109931000.0,0.0,Industrials,"Technology, Hardware, Software and Supplies"
PBI,Year 4,12/31/2015,3578060000.0,1558591000.0,1279961000.0,110156000.0,0.0,Industrials,"Technology, Hardware, Software and Supplies"
PCAR,Year 1,12/31/2012,16596800000.0,13908300000.0,571600000.0,279300000.0,517400000.0,Industrials,Construction & Farm Machinery & Heavy Trucks
PCAR,Year 2,12/31/2013,16661000000.0,13900700000.0,559500000.0,251400000.0,571700000.0,Industrials,Construction & Farm Machinery & Heavy Trucks
PCAR,Year 3,12/31/2014,18534400000.0,15481600000.0,561400000.0,215600000.0,588500000.0,Industrials,Construction & Farm Machinery & Heavy Trucks
PCAR,Year 4,12/31/2015,18671300000.0,15292100000.0,541500000.0,239800000.0,583700000.0,Industrials,Construction & Farm Machinery & Heavy Trucks
PCG,Year 1,12/31/2013,15598000000.0,11759000000.0,0.0,0.0,2077000000.0,Utilities,MultiUtilities
PCG,Year 2,12/31/2014,17090000000.0,12207000000.0,0.0,0.0,2433000000.0,Utilities,MultiUtilities
PCG,Year 3,12/31/2015,16833000000.0,12713000000.0,0.0,0.0,2612000000.0,Utilities,MultiUtilities
PCG,Year 4,12/31/2016,17666000000.0,12734000000.0,0.0,0.0,2755000000.0,Utilities,MultiUtilities
PCLN,Year 1,12/31/2012,5260956000.0,1177275000.0,2188747000.0,0.0,65141000.0,Consumer Discretionary,Internet & Direct Marketing Retail
PCLN,Year 2,12/31/2013,6793306000.0,1077420000.0,3185497000.0,0.0,117975000.0,Consumer Discretionary,Internet & Direct Marketing Retail
PCLN,Year 3,12/31/2014,8441971000.0,857841000.0,4302998000.0,0.0,207820000.0,Consumer Discretionary,Internet & Direct Marketing Retail
PCLN,Year 4,12/31/2015,9223987000.0,632180000.0,5060406000.0,0.0,272494000.0,Consumer Discretionary,Internet & Direct Marketing Retail
PDCO,Year 1,4/27/2013,3637212000.0,2446443000.0,0.0,0.0,0.0,Health Care,Health Care Supplies
PDCO,Year 2,4/26/2014,3585141000.0,2566444000.0,0.0,0.0,0.0,Health Care,Health Care Supplies
PDCO,Year 3,4/25/2015,3910865000.0,2850316000.0,0.0,0.0,0.0,Health Care,Health Care Supplies
PDCO,Year 4,4/30/2016,5386703000.0,4063955000.0,0.0,0.0,0.0,Health Care,Health Care Supplies
PEG,Year 1,12/31/2012,9781000000.0,6351000000.0,98000000.0,0.0,1054000000.0,Utilities,Electric Utilities
PEG,Year 2,12/31/2013,9968000000.0,6423000000.0,68000000.0,0.0,1178000000.0,Utilities,Electric Utilities
PEG,Year 3,12/31/2014,10886000000.0,7036000000.0,0.0,0.0,1227000000.0,Utilities,Electric Utilities
PEG,Year 4,12/31/2015,10415000000.0,6239000000.0,0.0,0.0,1214000000.0,Utilities,Electric Utilities
PEP,Year 1,12/28/2013,66415000000.0,31243000000.0,25357000000.0,0.0,110000000.0,Consumer Staples,Soft Drinks
PEP,Year 2,12/27/2014,66683000000.0,31238000000.0,25772000000.0,0.0,92000000.0,Consumer Staples,Soft Drinks
PEP,Year 3,12/26/2015,63056000000.0,28731000000.0,24538000000.0,0.0,75000000.0,Consumer Staples,Soft Drinks
PEP,Year 4,12/31/2016,62799000000.0,28209000000.0,24735000000.0,0.0,70000000.0,Consumer Staples,Soft Drinks
PFE,Year 1,12/31/2012,54657000000.0,9821000000.0,15171000000.0,7482000000.0,5109000000.0,Health Care,Pharmaceuticals
PFE,Year 2,12/31/2013,51584000000.0,9586000000.0,14355000000.0,6678000000.0,4599000000.0,Health Care,Pharmaceuticals
PFE,Year 3,12/31/2014,49605000000.0,9577000000.0,14097000000.0,8393000000.0,4039000000.0,Health Care,Pharmaceuticals
PFE,Year 4,12/31/2015,48851000000.0,9648000000.0,14809000000.0,7690000000.0,3728000000.0,Health Care,Pharmaceuticals
PFG,Year 1,12/31/2013,9289500000.0,4683600000.0,189000000.0,0.0,3292900000.0,Financials,Diversified Financial Services
PFG,Year 2,12/31/2014,10477600000.0,5231000000.0,177400000.0,0.0,3574300000.0,Financials,Diversified Financial Services
PFG,Year 3,12/31/2015,11964400000.0,6697700000.0,163500000.0,0.0,3672400000.0,Financials,Diversified Financial Services
PFG,Year 4,12/31/2016,12394100000.0,6913200000.0,156600000.0,0.0,3732600000.0,Financials,Diversified Financial Services
PG,Year 1,12/31/2013,2104745000.0,155355000.0,346393000.0,859947000.0,0.0,Consumer Staples,Personal Products
PG,Year 2,12/31/2014,2819557000.0,205018000.0,519267000.0,1271353000.0,0.0,Consumer Staples,Personal Products
PG,Year 3,12/31/2015,4103728000.0,392709000.0,838526000.0,1620577000.0,0.0,Consumer Staples,Personal Products
PG,Year 4,12/31/2016,4860427000.0,299694000.0,1177697000.0,2052295000.0,0.0,Consumer Staples,Personal Products
PGR,Year 1,12/31/2012,17083900000.0,15590900000.0,15400000.0,0.0,36100000.0,Financials,Property & Casualty Insurance
PGR,Year 2,12/31/2013,18170900000.0,16275100000.0,18800000.0,0.0,38800000.0,Financials,Property & Casualty Insurance
PGR,Year 3,12/31/2014,19391400000.0,17297300000.0,18900000.0,0.0,50900000.0,Financials,Property & Casualty Insurance
PGR,Year 4,12/31/2015,20853800000.0,18705900000.0,22800000.0,0.0,77500000.0,Financials,Property & Casualty Insurance
PH,Year 1,6/30/2013,13015704000.0,10086675000.0,1554973000.0,0.0,0.0,Industrials,Industrial Conglomerates
PH,Year 2,6/30/2014,13215971000.0,10188227000.0,1633992000.0,0.0,0.0,Industrials,Industrial Conglomerates
PH,Year 3,6/30/2015,12711744000.0,9655245000.0,1544746000.0,0.0,0.0,Industrials,Industrial Conglomerates
PH,Year 4,6/30/2016,11360753000.0,8823384000.0,1359360000.0,0.0,0.0,Industrials,Industrial Conglomerates
PHM,Year 1,12/31/2013,5679595000.0,4507196000.0,568500000.0,0.0,0.0,Consumer Discretionary,Homebuilding
PHM,Year 2,12/31/2014,5822363000.0,4244479000.0,861390000.0,0.0,0.0,Consumer Discretionary,Homebuilding
PHM,Year 3,12/31/2015,5981964000.0,4353850000.0,794728000.0,0.0,0.0,Consumer Discretionary,Homebuilding
PHM,Year 4,12/31/2016,7668476000.0,5728662000.0,957150000.0,0.0,0.0,Consumer Discretionary,Homebuilding
PKI,Year 1,12/30/2012,2105188000.0,1143659000.0,627370000.0,131835000.0,0.0,Health Care,Health Care Equipment
PKI,Year 2,12/29/2013,2157586000.0,1181444000.0,581898000.0,132400000.0,0.0,Health Care,Health Care Equipment
PKI,Year 3,12/28/2014,2237219000.0,1232611000.0,659335000.0,121141000.0,0.0,Health Care,Health Care Equipment
PKI,Year 4,1/3/2016,2262359000.0,1237859000.0,598848000.0,125928000.0,0.0,Health Care,Health Care Equipment
PM,Year 1,12/31/2013,80029000000.0,59222000000.0,6890000000.0,0.0,93000000.0,Consumer Staples,Tobacco
PM,Year 2,12/31/2014,80106000000.0,60775000000.0,7001000000.0,0.0,93000000.0,Consumer Staples,Tobacco
PM,Year 3,12/31/2015,73908000000.0,56479000000.0,6656000000.0,0.0,82000000.0,Consumer Staples,Tobacco
PM,Year 4,12/31/2016,74953000000.0,57659000000.0,6405000000.0,0.0,74000000.0,Consumer Staples,Tobacco
PNC,Year 1,12/31/2012,16606000000.0,386000000.0,10486000000.0,0.0,987000000.0,Financials,Banks
PNC,Year 2,12/31/2013,16872000000.0,344000000.0,9681000000.0,0.0,643000000.0,Financials,Banks
PNC,Year 3,12/31/2014,16281000000.0,325000000.0,9488000000.0,0.0,273000000.0,Financials,Banks
